,name,time,content,source,url
3878,SQ,661158480,Better Buy: Square vs. Visa,Motley Fool,https://www.fool.com/investing/2020/12/13/better-buy-square-vs-visa/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
3879,SQ,660988800,"Forget FAANG, Buy These 2 Unstoppable Stocks Instead",Motley Fool,https://www.fool.com/investing/2020/12/11/forget-faang-buy-these-2-unstoppable-stocks-instea/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
3880,SQ,660907920,Square's (SQ) Move Boosts Reach to Beauty & Wellness Sellers,Zacks,https://finance.yahoo.com/news/squares-sq-move-boosts-reach-143202987.html
3881,SQ,660906120,"$10,000 Invested in These 5 Growth Stocks Could Make You a Fortune Over the Next Decade",Motley Fool,https://www.fool.com/investing/2020/12/10/10000-invested-in-these-5-growth-stocks-could-make/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
3882,SQ,660895380,Jamie Dimon Is Begging for Deals. Why Is That?,Bloomberg,https://finance.yahoo.com/news/jamie-dimon-begging-deals-why-110318168.html
3883,SQ,660830400,Square Appointments Now Available on Square Register for a Complete POS Solution for Beauty and Wellness Industry,Business Wire,https://finance.yahoo.com/news/square-appointments-now-available-square-170000395.html
3884,SQ,660828300,"Zacks Investment Ideas feature highlights: MicroStrategy, Square and PayPal",Zacks,https://finance.yahoo.com/news/zacks-investment-ideas-feature-highlights-162504426.html
3885,SQ,660827220,Square's CFO Says Cash App Was Too Profitable in 2020,Motley Fool,https://www.fool.com/investing/2020/12/09/square-cfo-cash-app-was-too-profitable-in-2020/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
3886,SQ,660808260,"4 Game-Changing Stocks to Invest $1,000 In Right Now",Motley Fool,https://www.fool.com/investing/2020/12/09/4-game-changing-stocks-to-invest-1000-in-right-now/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
3887,SQ,660754200,Bitcoin Goes Mainstream as PayPal and Square Embrace Digital Currencies,Barrons.com,https://www.barrons.com/articles/bitcoin-goes-mainstream-as-paypal-and-square-embrace-digital-currencies-51607457036?siteid=yhoof2
3888,SQ,660733200,"Square, Inc. Announces Plans to Be Net Zero Carbon for Operations by 2030",Business Wire,https://finance.yahoo.com/news/square-inc-announces-plans-net-140000548.html
3889,SQ,660725460,"If You Put $1,000 into Square Stock Last January, Here's How Much You'd Have Now",Motley Fool,https://www.fool.com/investing/2020/12/08/if-you-put-1000-into-square-stock-last-january-her/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
3890,SQ,660652200,"Is Square Stock A Buy? Cash App, Bitcoin Growth Offsets Small Business Exposure",Investor's Business Daily,https://www.investors.com/news/technology/sq-stock-buy-now/?src=A00220
3891,SQ,660649020,"Our Company of the Year is a good investment, even a year later",Yahoo Finance,https://finance.yahoo.com/news/our-company-of-the-year-is-a-good-investment-even-a-year-later-143720241.html
3892,SQ,660589200,"Sequoia Capital Warned of a Black Swan. Instead, 2020 Is One of Its Best Years Ever",Bloomberg,https://finance.yahoo.com/news/sequoia-capital-warned-black-swan-220016298.html
3893,SQ,660483120,Square (SQ) Up 18.8% Since Last Earnings Report: Can It Continue?,Zacks,https://finance.yahoo.com/news/square-sq-18-8-since-163204753.html
3894,SQ,660462660,Forget Bitcoin: 3 Hypergrowth Stocks I'd Rather Buy,Motley Fool,https://www.fool.com/investing/2020/12/05/forget-bitcoin-3-hypergrowth-stocks-id-rather-buy/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
3895,SQ,660391680,This Alibaba Stock Correction Offers an Opportunity You Cant Refuse,InvestorPlace,https://finance.yahoo.com/news/alibaba-stock-correction-offers-opportunity-150836305.html
3896,SQ,660358680,"Square's Cash App Launches A Clothing Line Because, Clearly, Bitcoin And Stocks Aren't Enough",Benzinga,https://finance.yahoo.com/news/squares-cash-app-launches-clothing-055837827.html
3897,SQ,660328620,"Crypto-Mania Is Back, and Retail REITs Are Too",Motley Fool,https://www.fool.com/investing/2020/12/03/crypto-mania-is-back-and-retail-reits-are-too/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
3898,SQ,660275940,Why Square Stock Was Up 36% in November,Motley Fool,https://www.fool.com/investing/2020/12/03/why-square-stock-was-up-36-in-november/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
3899,SQ,660305700,Evercore ISI Upgrades Square On Cash App Prospects,Benzinga,https://finance.yahoo.com/news/evercore-isi-upgrades-square-cash-151539571.html
3900,SQ,660293220,Do Visa and Mastercard Need a Coronavirus Vaccine to Win in 2021?,Motley Fool,https://www.fool.com/investing/2020/12/03/do-visa-and-mastercard-need-a-coronavirus-vaccine/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
3901,SQ,660231720,"Zacks Investment Ideas feature highlights: MicroStrategy, Square and PayPal",Zacks,https://finance.yahoo.com/news/zacks-investment-ideas-feature-highlights-184206497.html
3902,SQ,660154740,This New Credit Card Will Pay Cash Back  Via Bitcoin,Investor's Business Daily,https://www.investors.com/news/bitcoin-price-falls-new-visa-card-debuts-convert-cash-back-bitcoin/?src=A00220
3903,SQ,660096360,"Bank and insurance stocks had an outstanding November, but this part of the financial sector did even better",MarketWatch,https://www.marketwatch.com/story/bank-and-insurance-stocks-had-an-outstanding-november-but-this-part-of-the-financial-sector-did-even-better-11606842388?siteid=yhoof2
3904,SQ,660137160,How Bitcoins Surge Could Boost PayPal and Square Stock,Barrons.com,https://www.barrons.com/articles/how-bitcoins-surge-could-boost-paypal-and-square-stock-51606839987?siteid=yhoof2
3905,SQ,660127500,Square Wants to Do Your Taxes,Motley Fool,https://www.fool.com/investing/2020/12/01/square-wants-to-do-your-taxes/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
3906,SQ,660049800,Is Square (SQ) A Good Stock To Buy Now?,Insider Monkey,https://finance.yahoo.com/news/square-sq-good-stock-buy-161039809.html
3907,SQ,660047520,"Bitcoin hits new all time high, driven by institutional buying",Yahoo Finance,https://finance.yahoo.com/news/bitcoin-hits-new-all-time-high-driven-by-institutional-buying-153215272.html
3908,SQ,660030660,5 Stocks Financial Twitter Won't Shut Up About,Motley Fool,https://www.fool.com/investing/2020/11/30/5-stocks-financial-twitter-wont-shut-up-about/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
3909,SQ,660021300,"CORRECTED-Italy's Satispay aims to triple users by 2023, grow abroad",Reuters,https://finance.yahoo.com/news/italys-satispay-aims-triple-users-081512133.html
3910,SQ,659818260,The Big Money Is Driving a Rally in Bitcoin. Why It Can Go Higher.,Barrons.com,https://www.barrons.com/articles/bitcoin-has-surged-why-its-rally-may-still-have-legs-51606521104?siteid=yhoof2
3911,SQ,659788020,Best Growth Stocks for December 2020,Investopedia,https://www.investopedia.com/investing/best-growth-stocks/?utm_campaign=quote-yahoo&utm_source=yahoo&utm_medium=referral
3912,SQ,659786100,Square (SQ) Plans to Buy Credit Karma Tax to Bolster Portfolio,Zacks,https://finance.yahoo.com/news/square-sq-plans-buy-credit-145502463.html
3913,SQ,659690100,Could Square Be a Millionaire Maker Stock?,Motley Fool,https://www.fool.com/investing/2020/11/26/could-square-be-a-millionaire-maker-stock/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
3914,SQ,659687760,"Here We Go Again: Bitcoin, Ethereum, and Ripple Are Skyrocketing",Motley Fool,https://www.fool.com/investing/2020/11/26/here-we-go-again-bitcoin-ethereum-and-ripple-are-s/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
3915,SQ,659686500,These 3 Stocks Took Off During Trump's Presidency. Are They Still Good Buys Today?,Motley Fool,https://www.fool.com/investing/2020/11/26/these-3-stocks-took-off-during-trumps-presidency-a/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
3916,SQ,659636700,A Stock Traders Guide to Black Friday in the Covid-19 Era,Bloomberg,https://finance.yahoo.com/news/stock-trader-guide-black-friday-130000810.html
3917,SQ,659592240,Square bear has changed his tune on the stock thanks to Cash App and bitcoin,Yahoo Finance,https://finance.yahoo.com/news/square-bear-has-changed-his-tune-on-the-stock-thanks-to-cash-app-and-bitcoin-210453988.html
3918,SQ,659590500,"Why Etsy, Shopify And More Are Trading Higher Today",Benzinga,https://finance.yahoo.com/news/why-etsy-shopify-more-trading-203552940.html
3919,SQ,659587200,Why Square Stock Just Jumped 5%,Motley Fool,https://www.fool.com/investing/2020/11/25/why-square-stock-just-jumped-5/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
3920,SQ,659583840,Square Is Officially Getting Into the Tax Prep Business,Motley Fool,https://www.fool.com/investing/2020/11/25/square-is-officially-getting-into-the-tax-prep-bus/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
3921,SQ,659620440,Why this analyst says Square deserves a buy rating,Yahoo Finance Video,https://finance.yahoo.com/video/why-analyst-says-square-deserves-165455848.html
3922,SQ,659617080,Justice Department Forces Intuit To Divest Credit Karma's Tax Biz To Square,Benzinga,https://finance.yahoo.com/news/justice-department-forces-intuit-divest-155823942.html
3923,SQ,659613600,"Intuit, Credit Karma reach deal with DOJ to help complete $7.1 billion merger",MarketWatch,https://www.marketwatch.com/story/intuit-credit-karma-reach-deal-with-doj-to-help-complete-71-billion-merger-2020-11-25?siteid=yhoof2
3924,ITUB,661810200,Top 10 Dividend Stocks That Pay Monthly,Insider Monkey,https://finance.yahoo.com/news/top-10-dividend-stocks-pay-011019090.html
3925,ITUB,661370760,Is ITUB A Good Stock To Buy Now?,Insider Monkey,https://finance.yahoo.com/news/itub-good-stock-buy-now-230634558.html
3926,ITUB,661024140,Itaú Unibanco Holding S.A. Announcement to the Market,PR Newswire,https://finance.yahoo.com/news/ita-unibanco-holding-announcement-market-224900669.html
3927,ITUB,660972420,Brazil's Itau names new exec committee in bid to make bank more agile,Reuters,https://finance.yahoo.com/news/brazils-itau-names-exec-committee-202752894.html
3928,ITUB,660305580,Material Fact: Sale of shares - XP,PR Newswire,https://finance.yahoo.com/news/material-fact-sale-shares-xp-151300074.html
3929,ITUB,660298080,Brazil's Itau raises $956 million with XP share sale,Reuters,https://finance.yahoo.com/news/brazils-itau-raises-956-million-130817894.html
3930,ITUB,660134280,"Amazon (AMZN) AWS Picked by Itau Unibanco, Cloud Service in Focus",Zacks,https://finance.yahoo.com/news/amazon-amzn-aws-picked-itau-153803456.html
3931,ITUB,660020460,Itaú Unibanco Selects AWS as Its Long-Term Strategic Cloud Provider to Accelerate Digital Transformation,Business Wire,https://finance.yahoo.com/news/ita-unibanco-selects-aws-long-080100011.html
3932,ITUB,659799480,Itau Unibanco (ITUB) Reveals Plan to Spin Off Investment in XP,Zacks,https://finance.yahoo.com/news/itau-unibanco-itub-reveals-plan-183806971.html
3933,ITUB,659726520,Material Fact: The future of its investment in XP Inc.,PR Newswire,https://finance.yahoo.com/news/material-fact-future-investment-xp-222200241.html
3934,ITUB,659682360,Material Fact: Payment of Interest on Capital,PR Newswire,https://finance.yahoo.com/news/material-fact-payment-interest-capital-220600223.html
3935,ITUB,658832880,Announcement to the Market - Itaú Unibanco included in the Dow Jones Sustainability World Index 2020/2021,PR Newswire,https://finance.yahoo.com/news/announcement-market-ita-unibanco-included-140800076.html
3936,ITUB,658314420,Itau Unibanco (ITUB) Looks Good: Stock Adds 8.2% in Session,Zacks,https://finance.yahoo.com/news/itau-unibanco-itub-looks-good-140702548.html
3937,ITUB,657829800,Itaú Unibanco Holding (ITUB) Q3 2020 Earnings Call Transcript,Motley Fool,https://www.fool.com/earnings/call-transcripts/2020/11/04/itau-unibanco-holding-itub-q3-2020-earnings-call-t/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
3938,ITUB,657794580,"ItauUnibanco (ITUB) Q3 Earnings Disappoint, Expenses Down",Zacks,https://finance.yahoo.com/news/itauunibanco-itub-q3-earnings-disappoint-134301040.html
3939,ITUB,657787500,Itau Unibanco Holding S.A. - ADR to Host Earnings Call,ACCESSWIRE,https://finance.yahoo.com/news/itau-unibanco-holding-adr-host-114500246.html
3940,ITUB,657747480,Itaú Unibanco Holding S.A.: Announcement to the Market,PR Newswire,https://finance.yahoo.com/news/ita-unibanco-holding-announcement-market-003800826.html
3941,ITUB,657695280,Material Fact - Newco,PR Newswire,https://finance.yahoo.com/news/material-fact-newco-220800900.html
3942,ITUB,657315240,Itaú Unibanco Holding S.A. Announcement to the Market - New Chief Executive Officer,PR Newswire,https://finance.yahoo.com/news/ita-unibanco-holding-announcement-market-233400872.html
3943,ITUB,657036480,"The Zacks Analyst Blog Highlights: Netflix, Lockheed, Zoetis, ITUB and Moderna",Zacks,https://finance.yahoo.com/news/zacks-analyst-blog-highlights-netflix-180806702.html
3944,ITUB,656987760,Itaú Unibanco: 3rd quarter 2020 Results,PR Newswire,https://finance.yahoo.com/news/ita-unibanco-3rd-quarter-2020-163600039.html
3945,ITUB,656784360,"Top Analyst Reports for Netflix, Lockheed Martin & Zoetis",Zacks,https://finance.yahoo.com/news/top-analyst-reports-netflix-lockheed-200608577.html
3946,ITUB,656411460,U.S. steps up cooperation with Brazil for post-pandemic recovery,Reuters,https://finance.yahoo.com/news/u-steps-cooperation-brazil-post-123147347.html
3947,ITUB,655836780,Itau Unibanco Holding SA (ITUB): Hedge Funds Are Nibbling,Insider Monkey,https://finance.yahoo.com/news/itau-unibanco-holding-sa-itub-205327215.html
3948,ITUB,654263580,3 Stocks With Low Shiller Price-Earnings Ratios,GuruFocus.com,https://finance.yahoo.com/news/3-stocks-low-shiller-price-155355647.html
3949,ITUB,653667300,"Brazil's Itau laying off staff in car loan unit, union says",Reuters,https://finance.yahoo.com/news/brazils-itau-laying-off-staff-181532325.html
3950,ITUB,653594760,"Itaú Unibanco achieved 500,000 stockholders",PR Newswire,https://finance.yahoo.com/news/ita-unibanco-achieved-500-000-220600641.html
3951,ITUB,653378400,FOCUS-Global banks left on the sidelines in Brazil's IPO boom,Reuters,https://finance.yahoo.com/news/focus-global-banks-left-sidelines-100000002.html
3952,ITUB,651858000,Brazil fintech Nubank raises $300 million -SEC filing,Reuters,https://finance.yahoo.com/news/brazil-fintech-nubank-raises-300-194009313.html
3953,ITUB,650973300,"Itau Unibanco Ratings Affirmed by Moody's, Outlook Stable",Zacks,https://finance.yahoo.com/news/itau-unibanco-ratings-affirmed-moodys-135501731.html
3954,ITUB,650741220,Itausa S.A. -- Moody´s affirms Itaúsa's Ba3 issuer rating; stable outlook,Moody's,https://finance.yahoo.com/news/itausa-moody-affirms-ita-sas-212710565.html
3955,ITUB,650697600,Itau Unibanco Holding S.A. (Cayman Islands) -- Moody's affirms Itau Unibanco's ratings; stable outlook,Moody's,https://finance.yahoo.com/news/itau-unibanco-holding-cayman-islands-212010075.html
3956,ITUB,650129820,Brazilian homebuilder Yuni files for IPO,Reuters,https://finance.yahoo.com/news/brazilian-homebuilder-yuni-files-ipo-193717661.html
3957,ITUB,650111040,"Brazil's Senate approves cap on overdraft, credit card interest",Reuters,https://finance.yahoo.com/news/brazils-senate-approves-cap-overdraft-142411750.html
3958,ITUB,650095200,"Brazil's biggest lenders delay $44 bln in loan for consumers, companies",Reuters,https://finance.yahoo.com/news/brazils-biggest-lenders-delay-44-100000514.html
3959,ITUB,650051640,Brazilian homebuilder Kallas files for IPO,Reuters,https://finance.yahoo.com/news/brazilian-homebuilder-kallas-files-ipo-215438797.html
3960,ITUB,649902660,Itaú Unibanco Holding (ITUB) Q2 2020 Earnings Call Transcript,Motley Fool,https://www.fool.com/earnings/call-transcripts/2020/08/05/itau-unibanco-holding-itub-q2-2020-earnings-call-t.aspx?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
3961,ITUB,649871400,EMERGING MARKETS-Argentine bonds rally on debt deal; Brazil's real outperforms Latam FX,Reuters,https://finance.yahoo.com/news/emerging-markets-argentine-bonds-rally-195049474.html
3962,ITUB,649853700,EMERGING MARKETS-Commodity-linked Latam FX falls; Argentine bonds rally on debt deal,Reuters,https://finance.yahoo.com/news/emerging-markets-commodity-linked-latam-145544154.html
3963,ITUB,649808700,Itaú Unibanco Holding S.A. Payment of Interest on Capital,PR Newswire,https://finance.yahoo.com/news/ita-unibanco-holding-payment-interest-022500863.html
3964,ITUB,649761780,Itaú Unibanco Holding S.A. Announcement to the Market - IFRS - Results for the 2nd Quarter of 2020,PR Newswire,https://finance.yahoo.com/news/ita-unibanco-holding-announcement-market-012300275.html
3965,ITUB,649756920,Itaú Unibanco Holding S.A.: Information on the 2020 2nd quarter result,PR Newswire,https://finance.yahoo.com/news/ita-unibanco-holding-information-2020-000200309.html
3966,ITUB,649749900,Brazil's Itau sees profit plunge 40% as loan provisions soar,Reuters,https://finance.yahoo.com/news/brazils-itau-sees-profit-plunge-220540098.html
3967,ITUB,649264560,ltaú Announces Results for the 2nd Quarter of 2020 and Conference Call,PR Newswire,https://finance.yahoo.com/news/lta-announces-results-2nd-quarter-191600066.html
3968,ITUB,649190220,Brazil judge approves Odebrecht's bankruptcy restructuring plan,Reuters,https://finance.yahoo.com/news/brazil-judge-approves-odebrechts-bankruptcy-223723753.html
3969,ITUB,648892140,Brazil's Farmacias Nissei hires banks to raise $192 mln in IPO -blog,Reuters,https://finance.yahoo.com/news/brazils-farmacias-nissei-hires-banks-114958907.html
3970,ITUB,648801300,Brazil's Dimed and shareholders in $203 mln share offer -filing,Reuters,https://finance.yahoo.com/news/brazils-dimed-shareholders-203-mln-103534700.html
3971,ITUB,648735600,Brazil securities agency aims to cut funds' regulatory costs,Reuters,https://finance.yahoo.com/news/brazil-securities-agency-aims-cut-162000453.html
3972,ITUB,648721800,Itaú Unibanco - Conference Call Invitation,PR Newswire,https://finance.yahoo.com/news/ita-unibanco-conference-call-invitation-123000698.html
3973,ITUB,647686320,Itau Corpbanca likely to pay dividends close to zero after impairment,Reuters,https://finance.yahoo.com/news/itau-corpbanca-likely-pay-dividends-125231803.html
3974,ITUB,647682180,Chilean Itau Corpbanca takes $930 mln impairment charge,Reuters,https://finance.yahoo.com/news/chilean-itau-corpbanca-takes-930-114308005.html
3975,ITUB,647369580,Brazil's Itau appoints Alvaro Pimentel to head Latam ops,Reuters,https://finance.yahoo.com/news/brazils-itau-appoints-alvaro-pimentel-205334904.html
3976,ITUB,647101680,Brazil govt likely to send tax reform to Congress in August -treasury secretary,Reuters,https://finance.yahoo.com/news/brazil-govt-likely-send-tax-182821422.html
3977,ITUB,646730880,"Brazil's Grupo Dimed plans $146 mln share offering, conversion to single stock class -report",Reuters,https://finance.yahoo.com/news/brazils-grupo-dimed-plans-146-112811582.html
3978,ITUB,646417200,Brazilian broker XP and shareholder Itau in investment dispute,Reuters,https://finance.yahoo.com/news/brazilian-broker-xp-shareholder-itau-202012942.html
3979,ITUB,646131180,Brazil's BTG to raise $400 million to challenge rival XP,Reuters,https://finance.yahoo.com/news/brazils-btg-raise-400-million-125353764.html
3980,ITUB,645610740,Rising Costs Hurt Itau Unibanco's Bottom Line: Time to Sell?,Zacks,https://finance.yahoo.com/news/rising-costs-hurt-itau-unibancos-121912244.html
3981,ITUB,645559080,Itaú Unibanco discloses its Integrated Annual Report 2019,PR Newswire,https://finance.yahoo.com/news/ita-unibanco-discloses-integrated-annual-215800543.html
3982,ITUB,644482800,INSIGHT-Brazil's rescue plan flaws imperil small business recovery,Reuters,https://finance.yahoo.com/news/insight-brazils-rescue-plan-flaws-110000911.html
3983,ITUB,643890420,National Bank of Canada (NTIOF) Q2 Earnings Decline Y/Y,Zacks,https://finance.yahoo.com/news/national-bank-canada-ntiof-q2-142702728.html
3984,ITUB,643364700,Brazilian state lender Caixa reports 22% fall in Q1 net income,Reuters,https://finance.yahoo.com/news/brazilian-state-lender-caixa-reports-122531550.html
3985,ITUB,643238460,Announcement To The Market - Expansion of Todos pela Saúde,PR Newswire,https://finance.yahoo.com/news/announcement-market-expansion-todos-pela-012100123.html
3986,ITUB,643200180,Brazil's Itau CEO says banks not able to meet clients' demand for loans,Reuters,https://finance.yahoo.com/news/brazils-itau-ceo-says-banks-144312821.html
3987,ITUB,642358140,Brazil's central bank to shower economy with money in case of depression -economy minister,Reuters,https://finance.yahoo.com/news/brazils-central-bank-shower-economy-204917691.html
3988,ITUB,642149880,"Brazil's Embraer confirms in talks with BNDES, domestic and foreign banks over financing support",Reuters,https://finance.yahoo.com/news/brazils-embraer-confirms-talks-bndes-105814597.html
3989,ITUB,642094560,Brazil's development bank BNDES to provide $704 mln to finance small companies,Reuters,https://finance.yahoo.com/news/brazils-development-bank-bndes-704-193624629.html
3990,ITUB,642047460,Itau Unibanco Holding SA ADR (ITUB) Q1 2020 Earnings Call Transcript,Motley Fool,https://www.fool.com/earnings/call-transcripts/2020/05/06/itau-unibanco-holding-sa-adr-itub-q1-2020-earnings.aspx?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
3991,ITUB,642046620,"Embraer, airlines hire advisers to discuss govt support, restructuring -sources",Reuters,https://finance.yahoo.com/news/embraer-airlines-hire-advisers-discuss-181715448.html
3992,ITUB,642009060,EMERGING MARKETS-Latam assets propped up by commodity gains; Brazil's real lags,Reuters,https://finance.yahoo.com/news/emerging-markets-latam-assets-propped-195126314.html
3993,ITUB,641985840,"Itau Unibanco (ITUB) Q1 Earnings Disappoint, Provisions Up",Zacks,https://finance.yahoo.com/news/itau-unibanco-itub-q1-earnings-132401121.html
3994,ITUB,641982540,Brazil's Itau Unibanco to focus on further cutting operating expenses,Reuters,https://finance.yahoo.com/news/brazils-itau-unibanco-focus-further-122943371.html
3995,ITUB,641946360,Material Fact - Suspension of Projections for 2020,PR Newswire,https://finance.yahoo.com/news/material-fact-suspension-projections-2020-022600404.html
3996,ITUB,641901720,"Announcement to the Market - Disclosure of results for the first quarter of 2020, according to International Financial Reporting Standards - IFRS",PR Newswire,https://finance.yahoo.com/news/announcement-market-disclosure-results-first-020200616.html
3997,ITUB,641893860,Itaú Unibanco Holding S.A. Results for the 1st quarter of 2020,PR Newswire,https://finance.yahoo.com/news/ita-unibanco-holding-results-1st-235100214.html
3998,ITUB,641887680,Brazil's Itau Unibanco profit dives as loan defaults loom,Reuters,https://finance.yahoo.com/news/brazils-itau-unibanco-profit-dives-220800946.html
3999,ITUB,641904120,Itaú Unibanco - Conference Call Invitation,PR Newswire,https://finance.yahoo.com/news/ita-unibanco-conference-call-invitation-144200723.html
4000,ITUB,641558820,Itaú Unibanco - Results for the 1st Quarter of 2020,PR Newswire,https://finance.yahoo.com/news/ita-unibanco-results-1st-quarter-144700451.html
4001,ITUB,641455200,How housebound Brazil popstars and CEOs caught streaming mania and dominated YouTube,Reuters,https://finance.yahoo.com/news/housebound-brazil-popstars-ceos-caught-100000720.html
4002,ITUB,641382120,HSBC Q1 Pre-Tax Profit Declines Y/Y on Coronavirus Woes,Zacks,https://finance.yahoo.com/news/hsbc-q1-pre-tax-profit-134201280.html
4003,ITUB,641342520,Itaú Unibanco Holding's 2019 Annual Report on Form 20-F filed with the SEC and the CVM,PR Newswire,https://finance.yahoo.com/news/ita-unibanco-holdings-2019-annual-024200986.html
4004,ITUB,641262060,"Brazilian banks postpone $4 bln in debts for consumers, companies",Reuters,https://finance.yahoo.com/news/brazilian-banks-postpone-4-bln-162115841.html
4005,ITUB,641299440,Brazilian Stocks Dive Amid Shock Resignation,Investopedia,https://www.investopedia.com/brazilian-stocks-dive-amid-shock-resignation-4843276?utm_campaign=quote-yahoo&utm_source=yahoo&utm_medium=referral
4006,ITUB,640990320,ltaú Unibanco Holding S.A. - Conference Call Invitation,PR Newswire,https://finance.yahoo.com/news/lta-unibanco-holding-conference-call-005200980.html
4007,ITUB,640940580,Brazil's monetary council allows banks to finance peers backed by deposit fund,Reuters,https://finance.yahoo.com/news/brazils-monetary-council-allows-banks-230351871.html
4008,ITUB,640862700,Itau Unibanco further extends debt maturities -statement,Reuters,https://finance.yahoo.com/news/itau-unibanco-further-extends-debt-132519106.html
4009,ITUB,640405440,Ethanol demand slump puts Brazil sugar industry in a grind,Reuters,https://finance.yahoo.com/news/ethanol-demand-slump-puts-brazil-062451509.html
4010,ITUB,640255680,Brazil's government talks to banks about bailout role -sources,Reuters,https://finance.yahoo.com/news/brazils-government-talks-banks-bailout-124826325.html
4011,ITUB,640084140,MATERIAL FACT: A R$ 1 billion donation for the novel coronavirus relief efforts in Brazil,PR Newswire,https://finance.yahoo.com/news/material-fact-r-1-billion-130900979.html
4012,ITUB,640080660,Brazilian bank Itau confirms $195 mln donation to fight coronavirus - filing,Reuters,https://finance.yahoo.com/news/brazilian-bank-itau-confirms-195-121125386.html
4013,ITUB,640002180,Brazil's Itau to donate $192 mln to fight coronavirus -report,Reuters,https://finance.yahoo.com/news/brazils-itau-donate-192-mln-142308238.html
4014,ITUB,639480000,Brazil's Itau Unibanco says small cos may need more than $7.6 bln for payrolls,Reuters,https://finance.yahoo.com/news/brazils-itau-unibanco-says-small-132028231.html
4015,ITUB,639478500,Brazil's central bank forbids dividend payments above minimum requirements,Reuters,https://finance.yahoo.com/news/brazils-central-bank-forbids-dividend-125538944.html
4016,ITUB,639468000,Webcast: update on our operations and initiatives related to the COVID-19 pandemic,PR Newswire,https://finance.yahoo.com/news/webcast-operations-initiatives-related-covid-100000871.html
4017,ITUB,639165720,Webcast: update on our operations and initiatives related to the COVID-19 pandemic,PR Newswire,https://finance.yahoo.com/news/webcast-operations-initiatives-related-covid-220200292.html
4018,ITUB,639139500,Itau Unibanco Holding S.A. (Cayman Islands) -- Moody's announces completion of a periodic review of ratings of Itau Unibanco Holding S.A.,Moody's,http://www.moodys.com/page/viewresearchdoc.aspx?docid=PR_416927&WT.mc_id=AM~WWFob29fRmluYW5jZV9TQl9SYXRpbmcgTmV3c19BbGxfRW5n~20200402_PR_416927
4019,ITUB,639128580,Brazil's Central Bank authorized to lend to banks against credit portfolios worth $124 bln,Reuters,https://finance.yahoo.com/news/brazils-central-bank-authorized-lend-114358666.html
4020,ITUB,639063960,Brazil's bank fund to boost deposit insurance for CDs,Reuters,https://finance.yahoo.com/news/brazils-bank-fund-boost-deposit-174644200.html
4021,ITUB,638561340,Save the date: conference call on measures related to the COVID-19 pandemic,PR Newswire,https://finance.yahoo.com/news/save-date-conference-call-measures-220900320.html
4022,ITUB,638527380,Itau Unibanco (ITUB) Catches Eye: Stock Jumps 5.8%,Zacks,https://finance.yahoo.com/news/itau-unibanco-itub-catches-eye-124312609.html
4023,ITUB,638385420,Brazil's Itau Unibanco says it will not sack staff over coronavirus,Reuters,https://finance.yahoo.com/news/brazils-itau-unibanco-says-not-211708597.html
4024,GLIBA,661629780,Liberty Broadband and GCI Liberty Announce Closing of Combination,Business Wire,https://finance.yahoo.com/news/liberty-broadband-gci-liberty-announce-230300688.html
4025,GLIBA,661363260,Liberty Broadband and GCI Liberty Announce Preliminary Results of Stockholder Meetings; Indicate Stockholders Approve Combination,Business Wire,https://finance.yahoo.com/news/liberty-broadband-gci-liberty-announce-210100041.html
4026,GLIBA,661291920,Is GLIBA A Good Stock To Buy Now?,Insider Monkey,https://finance.yahoo.com/news/gliba-good-stock-buy-now-011252640.html
4027,GLIBA,661248000,Liberty Broadband and GCI Liberty Announce Receipt of Approvals from the Regulatory Commission of Alaska,Business Wire,https://finance.yahoo.com/news/liberty-broadband-gci-liberty-announce-130000169.html
